Step        Temp           TotEng       E_pair      PotEng      KinEng
 1587000    1604.2996   -27.471971   -28.508831   -28.508831      1.03686 
 1588000      1522.13   -27.483999   -28.467752   -28.467752   0.98375369 
 1589000    1545.6178   -27.837511   -28.836445   -28.836445   0.99893391 
 1590000    1485.8818   -27.748461   -28.708788   -28.708788   0.96032646 
 1591000    1501.7056   -27.697804   -28.668358   -28.668358   0.97055343 
 1592000    1509.3925   -27.941327   -28.916848   -28.916848   0.97552146 
 1593000    1481.1678    -27.53904   -28.496319   -28.496319   0.95727981 
 1594000    1510.8708    -27.88487   -28.861347   -28.861347    0.9764769 
 1595000    1497.7325   -27.517582   -28.485567   -28.485567   0.96798562 
 1596000    1495.2935   -27.843871   -28.810281   -28.810281   0.96640925 
 1597000    1504.9063   -27.694994   -28.667616   -28.667616   0.97262201 
 1598000    1535.4162   -27.221424   -28.213765   -28.213765    0.9923406 
 1599000    1513.4554   -27.816184   -28.794331   -28.794331   0.97814734 
 1600000    1492.8243   -27.203846   -28.168659   -28.168659   0.96481343 
 1601000    1518.2414   -27.322432   -28.303673   -28.303673   0.98124049 
 1602000    1485.5422    -28.06378   -29.023887   -29.023887   0.96010703 
 1603000    1433.8864   -27.329073   -28.255794   -28.255794    0.9267218 
 1604000    1466.5844   -28.003279   -28.951134   -28.951134   0.94785458 
 1605000    1514.1935   -27.048436   -28.027061   -28.027061   0.97862438 
 1606000      1495.72   -27.362849   -28.329534   -28.329534   0.96668491 
 1607000    1478.1884   -27.692579   -28.647934   -28.647934   0.95535426 
 1608000    1458.2313   -27.406575   -28.349031   -28.349031   0.94245595 
 1609000    1525.7083   -27.777702   -28.763768   -28.763768    0.9860664 
 1610000    1596.8837   -27.543864   -28.575931   -28.575931    1.0320671 
 1611000    1423.6168    -27.56942   -28.489504   -28.489504    0.9200846 
 1612000    1362.6857   -27.882225   -28.762929   -28.762929   0.88070475 
 1613000    1355.0676   -27.412563   -28.288344   -28.288344   0.87578115 
 1614000    1405.0591    -27.71349    -28.62158    -28.62158   0.90809073 
 1615000    1523.9197    -27.07127   -28.056181   -28.056181   0.98491038 
 1616000    1463.5163   -27.763291   -28.709163   -28.709163   0.94587166 
 1617000    1463.4571   -28.064955   -29.010789   -29.010789   0.94583342 
 1618000    1445.6031   -27.258493   -28.192788   -28.192788   0.93429433 
 1619000    1386.8816   -27.878414   -28.774757   -28.774757   0.89634261 
 1620000    1560.3578   -27.473854   -28.482315   -28.482315    1.0084604 
 1621000    1374.0952   -27.793759   -28.681837   -28.681837   0.88807872 
 1622000    1464.7884   -27.948161   -28.894855   -28.894855   0.94669379 
 1623000    1458.5513     -27.6876   -28.630263   -28.630263   0.94266274 
 1624000    1419.7379    -28.04975   -28.967327   -28.967327    0.9175776 
 1625000    1446.2296    -27.91601   -28.850709   -28.850709   0.93469921 
 1626000    1418.6952   -27.732723   -28.649627   -28.649627   0.91690371 
 1627000     1391.262   -28.137337    -29.03651    -29.03651   0.89917367 
 1628000    1409.8475   -27.726477   -28.637662   -28.637662   0.91118549 
 1629000    1357.2328   -27.925519     -28.8027     -28.8027   0.87718053 
 1630000    1445.2989   -27.590381   -28.524478   -28.524478   0.93409776 
 1631000     1381.247   -27.760624   -28.653325   -28.653325   0.89270091 
 1632000    1413.4677   -27.649235    -28.56276    -28.56276   0.91352518 
 1633000    1398.5867   -27.858021   -28.761929   -28.761929   0.90390757 
 1634000    1398.0748   -27.728127   -28.631704   -28.631704   0.90357675 
 1635000    1452.7039   -27.840615   -28.779499   -28.779499   0.93888356 
 1636000    1348.7831   -27.850288   -28.722008   -28.722008    0.8717195 
 1637000     1341.861   -27.721573   -28.588819   -28.588819   0.86724574 
 1638000     1378.402   -27.655912   -28.546774   -28.546774    0.8908622 
 1639000    1371.6051   -28.060963   -28.947432   -28.947432   0.88646934 
 1640000     1366.055   -27.691189   -28.574071   -28.574071   0.88288236 
 1641000    1404.4239   -27.761379   -28.669059   -28.669059    0.9076802 
 1642000    1388.7315   -28.026351   -28.923889   -28.923889   0.89753819 
 1643000    1394.5066   -27.539001   -28.440271   -28.440271   0.90127063 
 1644000    1401.2914   -28.052388   -28.958044   -28.958044   0.90565564 
 1645000    1378.9203   -27.523546   -28.414743   -28.414743   0.89119722 
 1646000    1354.5368   -27.933953   -28.809391   -28.809391   0.87543812 
 1647000     1362.979   -27.959501   -28.840395   -28.840395   0.88089434 
 1648000    1315.7326   -27.574753   -28.425112   -28.425112   0.85035893 
 1649000    1382.5821   -28.132302   -29.025866   -29.025866   0.89356379 
 1650000     1405.273    -27.57077   -28.478999   -28.478999   0.90822893 
 1651000     1326.241   -28.064094   -28.921245   -28.921245   0.85715051 
 1652000    1337.8787   -27.716072   -28.580743   -28.580743   0.86467195 
 1653000    1302.4631   -27.839364   -28.681147   -28.681147   0.84178282 
 1654000     1301.819   -28.047813    -28.88918    -28.88918   0.84136659 
 1655000    1359.0843   -27.884961   -28.763338   -28.763338   0.87837716 
 1656000    1334.4208   -27.864132   -28.726569   -28.726569    0.8624371 
 1657000    1330.4249    -27.67435   -28.534205   -28.534205   0.85985457 
 1658000    1292.9715   -27.942858   -28.778506   -28.778506    0.8356484 
 1659000    1364.2746   -27.847099   -28.728831   -28.728831   0.88173163 
 1660000    1335.6819   -27.976161   -28.839413   -28.839413   0.86325217 
 1661000    1314.8777   -28.041695   -28.891501   -28.891501   0.84980643 
 1662000    1335.7751   -28.021373   -28.884685   -28.884685   0.86331243 
 1663000    1277.1702   -27.950977   -28.776414   -28.776414   0.82543604 
 1664000    1276.5942   -27.873591   -28.698655   -28.698655   0.82506373 
 1665000    1283.3338   -27.801065   -28.630485   -28.630485   0.82941959 
 1666000    1406.9407   -28.038284   -28.947591   -28.947591   0.90930676 
 1667000    1258.5028   -27.745887   -28.559258   -28.559258   0.81337129 
 1668000    1288.7444   -28.030545   -28.863461   -28.863461   0.83291646 
 1669000    1262.3619   -27.441316   -28.257182   -28.257182   0.81586544 
 1670000    1245.9678   -28.002398   -28.807668   -28.807668    0.8052699 
 1671000    1348.5705   -27.904017     -28.7756     -28.7756   0.87158208 
 1672000    1235.4424   -27.602792   -28.401259   -28.401259   0.79846734 
 1673000    1296.9434   -28.184262   -29.022478   -29.022478   0.83821544 
 1674000    1263.7995   -27.445454   -28.262249   -28.262249   0.81679456 
 1675000    1203.0791   -28.013674   -28.791225   -28.791225    0.7775509 
 1676000    1372.6786   -27.965636   -28.852799   -28.852799   0.88716318 
 1677000    1299.2638   -27.878927   -28.718642   -28.718642   0.83971512 
 1678000    1234.2208   -28.208347   -29.006025   -29.006025    0.7976778 
 1679000    1260.5674   -27.942972   -28.757677   -28.757677   0.81470565 
 1680000    1205.6581     -27.9732   -28.752418   -28.752418   0.77921771 
 1681000    1284.0106   -28.013937   -28.843793   -28.843793   0.82985696 
 1682000    1277.8053   -27.956714   -28.782561   -28.782561   0.82584648 
 1683000    1236.6855   -28.101752   -28.901022   -28.901022   0.79927072 
 1684000    1254.8405   -27.786272   -28.597277   -28.597277   0.81100431 
 1685000    1232.3371   -28.047636   -28.844096   -28.844096   0.79646035 
 1686000    1297.5494   -27.797435   -28.636042   -28.636042   0.83860709 
 1687000    1246.3282   -28.227856   -29.033359   -29.033359    0.8055028 
 1688000    1227.7967   -27.737766   -28.531292   -28.531292   0.79352592 
 1689000    1136.2926   -27.872976   -28.607362   -28.607362   0.73438674 
 1690000    1288.3932   -27.802899   -28.635589   -28.635589   0.83268948 
 1691000    1182.2204   -27.995935   -28.760005   -28.760005   0.76406993 
 1692000    1237.5114   -27.954186   -28.753991   -28.753991   0.79980452 
 1693000    1305.4532   -27.921033   -28.764749   -28.764749   0.84371535 
 1694000    1250.3396   -27.876987   -28.685082   -28.685082   0.80809541 
 1695000     1202.632   -28.091626   -28.868888   -28.868888   0.77726192 
 1696000    1197.6911   -28.116275   -28.890344   -28.890344    0.7740686 
 1697000    1230.9703   -27.884776   -28.680353   -28.680353   0.79557698 
 1698000    1200.7429    -27.95524   -28.731281   -28.731281   0.77604099 
 1699000     1213.558   -27.984028   -28.768351   -28.768351    0.7843234 
 1700000     1197.242   -28.084491   -28.858269   -28.858269   0.77377836 
 1701000     1252.324   -28.149095   -28.958473   -28.958473   0.80937794 
 1702000    1212.3166   -28.014801   -28.798322   -28.798322   0.78352109 
 1703000    1214.0118   -28.121593    -28.90621    -28.90621   0.78461671 
 1704000    1185.6909   -28.066402   -28.832715   -28.832715   0.76631286 
 1705000    1168.3165   -28.076972   -28.832055   -28.832055    0.7550838 
 1706000    1119.6934   -28.178053   -28.901712   -28.901712   0.72365864 
 1707000    1176.2315   -28.025813   -28.786013   -28.786013   0.76019924 
 1708000      1219.54   -28.360569   -29.148759   -29.148759   0.78818959 
 1709000    1175.8579   -28.107131   -28.867089   -28.867089   0.75995782 
 1710000    1239.0437   -28.097446   -28.898241   -28.898241   0.80079485 
 1711000    1159.5713   -28.010721   -28.760153   -28.760153   0.74943177 
 1712000     1170.775   -28.115979   -28.872652   -28.872652   0.75667273 
 1713000    1135.0957   -28.128734   -28.862347   -28.862347   0.73361316 
 1714000    1086.0359   -27.846197   -28.548103   -28.548103   0.70190579 
 1715000    1168.9035   -28.300132   -29.055596   -29.055596   0.75546315 
 1716000    1167.1257   -28.000736    -28.75505    -28.75505   0.75431418 
 1717000    1143.9533   -28.345934   -29.085272   -29.085272   0.73933787 
 1718000    1117.9924   -27.911667   -28.634226   -28.634226   0.72255927 
 1719000    1133.7792   -28.213159   -28.945921   -28.945921   0.73276231 
 1720000    1192.4236   -28.038828   -28.809493   -28.809493   0.77066422 
 1721000     1141.351   -27.881225   -28.618881   -28.618881   0.73765601 
 1722000    1149.8431   -28.085753   -28.828898   -28.828898   0.74314444 
 1723000    1049.5744   -28.245811   -28.924152   -28.924152    0.6783407 
 1724000     1118.526   -27.824073   -28.546977   -28.546977   0.72290415 
 1725000    1132.1887   -28.202238   -28.933973   -28.933973   0.73173439 
 1726000    1126.4021   -28.686193   -29.414187   -29.414187   0.72799449 
 1727000    1191.4669   -28.136472   -28.906518   -28.906518   0.77004592 
 1728000    1099.9895   -27.888584   -28.599508   -28.599508   0.71092399 
 1729000     1153.771   -28.049795   -28.795478   -28.795478   0.74568301 
 1730000    1115.6541   -28.139061   -28.860109   -28.860109   0.72104804 
 1731000    1090.2109   -28.092115    -28.79672    -28.79672   0.70460411 
 1732000    1232.2434   -27.920639   -28.717039   -28.717039    0.7963998 
 1733000    1084.5225   -28.018869   -28.719797   -28.719797   0.70092769 
 1734000    1041.0702   -28.268642   -28.941486   -28.941486   0.67284442 
 1735000    1081.2691   -27.926117   -28.624942   -28.624942     0.698825 
 1736000    1076.4736   -27.755578   -28.451303   -28.451303   0.69572567 
 1737000     1074.603    -28.39957   -29.094087   -29.094087   0.69451673 
 1738000    1146.6977   -27.832503   -28.573615   -28.573615   0.74111158 
 1739000     1167.711   -27.860473   -28.615166   -28.615166   0.75469244 
 1740000    1105.7615   -28.365956   -29.080611   -29.080611   0.71465448 
 1741000    1172.8573   -27.428263   -28.186281   -28.186281    0.7580185 
 1742000    1113.3763   -27.842972   -28.562548   -28.562548   0.71957589 
 1743000     1110.424   -28.335384   -29.053051   -29.053051   0.71766782 
 1744000    1144.1218   -28.227088   -28.966535   -28.966535   0.73944675 
 1745000    1043.0921   -27.510575   -28.184727   -28.184727   0.67415116 
 1746000    1089.6616   -28.751801    -29.45605    -29.45605    0.7042491 
 1747000    1269.5162   -27.445372   -28.265861   -28.265861   0.82048926 
 1748000    959.32711   -27.943565   -28.563578   -28.563578   0.62001381 
 1749000    1144.1908   -28.511712   -29.251204   -29.251204   0.73949131 
 1750000    953.73599   -26.730484   -27.346884   -27.346884   0.61640026 
 1751000    1036.6284   -28.629165   -29.299139   -29.299139    0.6699737 
 1752000    982.76875   -27.210727   -27.845891   -27.845891   0.63516415 
 1753000    1054.7106   -28.370588   -29.052248   -29.052248    0.6816602 
 1754000    1018.9885   -28.079535   -28.738108   -28.738108   0.65857299 
 1755000    1013.4148   -28.017763   -28.672734   -28.672734   0.65497069 
 1756000    1004.0148    -28.44719   -29.096086   -29.096086   0.64889547 
 1757000    1098.6429   -27.801758   -28.511811   -28.511811   0.71005371 
 1758000    1032.8068   -27.804859   -28.472363   -28.472363   0.66750381 
 1759000    1038.1036   -28.639183    -29.31011    -29.31011   0.67092709 
 1760000    969.28556   -27.031658   -27.658108   -27.658108   0.62644996 
 1761000    1053.4999    -28.31618   -28.997058   -28.997058   0.68087773 
 1762000     1075.913   -28.512523   -29.207886   -29.207886   0.69536337 
 1763000    970.71943   -27.753476   -28.380853   -28.380853   0.62737667 
 1764000    943.37568   -28.622061   -29.231766   -29.231766   0.60970438 
 1765000    1051.6229   -28.098307   -28.777972   -28.777972   0.67966466 
 1766000    1042.7653   -28.239516   -28.913456   -28.913456   0.67393999 
 1767000     1084.502   -28.200599   -28.901514   -28.901514   0.70091444 
 1768000    945.90339   -28.273776   -28.885114   -28.885114   0.61133804 
 1769000    992.69005   -28.136488   -28.778065   -28.778065    0.6415763 
 1770000    986.05722   -28.443643   -29.080933   -29.080933    0.6372895 
 1771000    1015.5364   -28.306791   -28.963133   -28.963133   0.65634194 
 1772000    967.68117   -28.142442   -28.767855   -28.767855   0.62541304 
 1773000    982.95803   -28.400113   -29.035399   -29.035399   0.63528649 
 1774000     994.4024   -27.821522   -28.464205   -28.464205   0.64268299 
 1775000    888.34951    -28.34537   -28.919511   -28.919511   0.57414093 
 1776000     1023.677   -28.385232   -29.046835   -29.046835   0.66160318 
 1777000    903.94854   -28.424809   -29.009032   -29.009032    0.5842226 
 1778000    1006.6086   -28.228272   -28.878843   -28.878843   0.65057186 
 1779000    871.46205   -28.188554   -28.751781   -28.751781   0.56322656 
 1780000    1019.1799   -28.218908   -28.877605   -28.877605   0.65869671 
 1781000    1034.8155   -28.388738    -29.05754    -29.05754   0.66880203 
 1782000    958.96001   -28.645492   -29.265268   -29.265268   0.61977655 
 1783000    1059.7412    -27.50207   -28.186981   -28.186981   0.68491149 
 1784000    951.47583   -28.317339   -28.932278   -28.932278   0.61493952 
 1785000    987.04189   -28.535071   -29.172997   -29.172997   0.63792589 
 1786000    976.68033   -28.412522   -29.043751   -29.043751   0.63122921 
 1787000    851.66096   -27.969173   -28.519602   -28.519602    0.5504291 
 1788000    977.49762   -28.541369   -29.173126   -29.173126   0.63175742 
 1789000    1025.2065   -28.527117   -29.189709   -29.189709   0.66259172 
 1790000    948.74331   -27.497134   -28.110308   -28.110308   0.61317349 
 1791000    879.09745   -28.555707   -29.123869   -29.123869   0.56816132 
 1792000    922.91985   -28.411505   -29.007989   -29.007989   0.59648377 
 1793000    925.25547   -28.185118   -28.783112   -28.783112   0.59799328 
 1794000    932.15177    -28.14672   -28.749171   -28.749171   0.60245036 
 1795000    980.55445   -28.635672   -29.269405   -29.269405   0.63373305 
 1796000    983.14334   -28.094436   -28.729843   -28.729843   0.63540625 
 1797000    854.44762   -28.005156   -28.557386   -28.557386   0.55223012 
 1798000    927.53213   -28.656238   -29.255703   -29.255703   0.59946469 
 1799000    892.42451   -27.896679   -28.473453   -28.473453   0.57677461 
 1800000     867.1256   -28.243358   -28.803782   -28.803782    0.5604239 
 1801000     885.6924   -28.775435   -29.347859   -29.347859   0.57242364 
 1802000    961.09332   -28.370617   -28.991772   -28.991772   0.62115531 
 1803000    1077.9395   -27.989883   -28.686556   -28.686556   0.69667305 
 1804000    893.28406   -28.535488   -29.112818   -29.112818   0.57733014 
 1805000    966.53366   -28.181662   -28.806333   -28.806333    0.6246714 
 1806000    740.93601   -27.995965   -28.474832   -28.474832   0.47886748 
 1807000    893.86061   -28.729495   -29.307197   -29.307197   0.57770276 
 1808000    868.60172   -28.445365   -29.006743   -29.006743   0.56137792 
 1809000    741.74344   -28.087402   -28.566791   -28.566791   0.47938932 
 1810000    843.96321   -28.317339   -28.862793   -28.862793   0.54545404 
 1811000    897.98909   -28.526947   -29.107318   -29.107318     0.580371 
 1812000    923.07241   -28.330289   -28.926872   -28.926872   0.59658237 
 1813000    842.52024   -28.200001   -28.744522   -28.744522   0.54452144 
 1814000    843.68234   -28.624111   -29.169383   -29.169383   0.54527251 
 1815000    898.17016   -27.641424   -28.221912   -28.221912   0.58048802 
 1816000    875.29674   -28.764018   -29.329723   -29.329723   0.56570491 
 1817000    845.75069   -28.715868   -29.262478   -29.262478   0.54660928 
 1818000    791.64291     -28.1516   -28.663239   -28.663239   0.51163939 
 1819000    860.53968   -28.212312   -28.768479   -28.768479   0.55616742 
 1820000    816.26298   -28.609369    -29.13692    -29.13692   0.52755135 
 1821000    810.50679   -28.666333   -29.190164   -29.190164   0.52383113 
 1822000    863.63303   -27.869366   -28.427533   -28.427533   0.55816665 
 1823000    870.28908   -28.058665   -28.621134   -28.621134   0.56246847 
 1824000    785.59489   -28.810594   -29.318324   -29.318324   0.50773055 
 1825000     904.0535    -28.17549   -28.759781   -28.759781   0.58429043 
 1826000    854.79821   -28.384996   -28.937453   -28.937453   0.55245671 
 1827000    783.12899   -28.585215   -29.091352   -29.091352   0.50613683 
 1828000    801.03812   -28.192362   -28.710073   -28.710073   0.51771152 
 1829000    823.21627   -28.523966   -29.056012   -29.056012   0.53204527 
 1830000     861.4584   -28.540347   -29.097108   -29.097108   0.55676119 
 1831000    840.33355   -28.511322    -29.05443    -29.05443   0.54310818 
 1832000    779.29562   -28.467979   -28.971638   -28.971638   0.50365932 
 1833000    711.70763   -28.181687   -28.641664   -28.641664   0.45997716 
 1834000     837.9786   -28.621143    -29.16273    -29.16273   0.54158617 
 1835000    707.82876   -28.325131   -28.782601   -28.782601   0.45747024 
 1836000    773.02331   -28.401707   -28.901313   -28.901313   0.49960553 
 1837000    749.59364    -28.46511   -28.949573   -28.949573   0.48446291 
 1838000    803.90684   -28.703853   -29.223419   -29.223419   0.51956557 
 1839000    808.61457   -28.282872    -28.80548    -28.80548   0.52260818 
 1840000    743.11213   -27.887285   -28.367559   -28.367559   0.48027391 
 1841000    803.00164   -28.708049   -29.227029   -29.227029   0.51898054 
 1842000     783.4647   -28.429852   -28.936206   -28.936206   0.50635381 
 1843000    783.88523    -28.51327   -29.019895   -29.019895   0.50662559 
 1844000    747.43188   -28.852043   -29.335109   -29.335109   0.48306577 
 1845000    752.45754   -28.731502   -29.217816   -29.217816   0.48631386 
 1846000     756.0087   -28.595948   -29.084557   -29.084557   0.48860897 
 1847000    723.27482   -28.471255   -28.938708   -28.938708   0.46745304 
 1848000    721.26332   -28.600292   -29.066445   -29.066445     0.466153 
 1849000    769.89217   -28.819024   -29.316605   -29.316605   0.49758187 
 1850000    678.11507   -28.394434     -28.8327     -28.8327   0.43826626 
 1851000    755.14176   -28.287085   -28.775133   -28.775133   0.48804867 
 1852000    757.89719   -28.899972   -29.389801   -29.389801    0.4898295 
 1853000    793.67154   -28.455743   -28.968693   -28.968693   0.51295049 
 1854000    681.79415   -28.060673   -28.501317   -28.501317   0.44064405 
 1855000    727.95899   -28.911486   -29.381967   -29.381967   0.47048042 
 1856000    763.19985   -28.588779   -29.082036   -29.082036   0.49325661 
 1857000    704.48826   -28.417349    -28.87266    -28.87266   0.45531127 
 1858000     755.0406   -28.715327    -29.20331    -29.20331   0.48798329 
 1859000    694.04826   -28.424616    -28.87318    -28.87318   0.44856389 
 1860000    771.89525   -28.112843    -28.61172    -28.61172   0.49887646 
 1861000    671.27414     -28.8063   -29.240145   -29.240145   0.43384496 
 1862000    778.60182   -28.358003   -28.861214   -28.861214   0.50321092 
 1863000    775.30894   -28.589506   -29.090589   -29.090589   0.50108273 
 1864000    664.38702   -28.610213   -29.039607   -29.039607   0.42939381 
 1865000    723.38416   -28.589243   -29.056767   -29.056767   0.46752371 
 1866000    673.55184   -28.305766   -28.741083   -28.741083   0.43531704 
 1867000    715.84873   -28.445277    -28.90793    -28.90793   0.46265355 
 1868000    712.59243    -29.08203   -29.542579   -29.542579   0.46054901 
 1869000    699.84002   -27.571911   -28.024218   -28.024218   0.45230711 
 1870000    694.22637    -28.88856   -29.337239   -29.337239   0.44867901 
 1871000    700.17037   -28.031098   -28.483618   -28.483618   0.45252062 
 1872000    658.12827   -28.480474   -28.905822   -28.905822   0.42534878 
 1873000    745.60234   -28.752583   -29.234467   -29.234467   0.48188333 
 1874000    669.29597   -28.373998   -28.806564   -28.806564   0.43256647 
 1875000    688.72062     -28.7212   -29.166321   -29.166321   0.44512064 
 1876000    626.02124   -28.619168   -29.023766   -29.023766   0.40459798 
 1877000     607.3695   -28.720457   -29.113001   -29.113001   0.39254335 
 1878000    697.14721   -28.584046   -29.034613   -29.034613   0.45056675 
 1879000     654.7947   -28.637046    -29.06024    -29.06024   0.42319429 
 1880000     579.9279   -28.710519   -29.085327   -29.085327   0.37480782 
 1881000    629.34191   -28.965012   -29.371756   -29.371756   0.40674413 
 1882000    632.97214   -28.961943   -29.371033   -29.371033   0.40909035 
 1883000    617.36897   -28.577947   -28.976953   -28.976953   0.39900601 
 1884000    638.54245   -28.178698   -28.591389   -28.591389   0.41269045 
 1885000    681.22079   -28.939716    -29.37999    -29.37999   0.44027349 
 1886000    621.99319   -28.590555    -28.99255    -28.99255   0.40199465 
 1887000    657.14608   -28.556493   -28.981207   -28.981207   0.42471399 
 1888000    626.82199   -28.729674   -29.134789   -29.134789   0.40511551 
 1889000    663.08725   -28.939973   -29.368527   -29.368527   0.42855377 
 1890000    597.42095   -28.726354   -29.112467   -29.112467    0.3861136 
 1891000    602.02058   -28.539605   -28.928692   -28.928692   0.38908634 
 1892000    548.08297   -28.788644    -29.14287    -29.14287   0.35422642 
 1893000    631.89416   -28.605387   -29.013781   -29.013781   0.40839365 
 1894000    573.52253   -28.584941   -28.955609   -28.955609   0.37066803 
 1895000    618.81643   -28.683387   -29.083329   -29.083329   0.39994151 
 1896000    541.41052   -28.913609   -29.263523   -29.263523   0.34991401 
 1897000    541.29342   -28.768843   -29.118682   -29.118682   0.34983833 
 1898000     567.9098   -28.922473   -29.289514   -29.289514   0.36704051 
 1899000    542.05067   -28.790753   -29.141081   -29.141081   0.35032774 
 1900000    526.23904   -28.761231    -29.10134    -29.10134   0.34010867 
 1901000    539.67406   -28.550408     -28.8992     -28.8992   0.34879174 
 1902000    555.25267   -28.763069   -29.121929   -29.121929    0.3588602 
 1903000     624.2607   -29.050215   -29.453675   -29.453675   0.40346014 
 1904000    587.23036   -29.008132   -29.387659   -29.387659   0.37952741 
 1905000    645.12348    -28.81392   -29.230864   -29.230864   0.41694377 
 1906000    594.77274   -28.862434   -29.246837   -29.246837   0.38440205 
 1907000    520.53929    -28.55046   -28.886885   -28.886885   0.33642492 
 1908000    591.26132   -28.709151   -29.091283   -29.091283   0.38213262 
 1909000    565.33935   -28.856225   -29.221605   -29.221605   0.36537923 
 1910000    610.64785   -28.568062   -28.962724   -28.962724   0.39466215 
 1911000    583.20286   -28.587022   -28.963946   -28.963946   0.37692443 
 1912000    574.17915   -29.047342   -29.418434   -29.418434    0.3710924 
 1913000    582.74771   -28.690324   -29.066955   -29.066955   0.37663026 
 1914000    621.04107   -28.858121     -29.2595     -29.2595   0.40137929 
 1915000      610.176   -28.725896   -29.120253   -29.120253   0.39435719 
 1916000    475.83485   -28.917646   -29.225178   -29.225178   0.30753241 
 1917000    563.41142   -28.821359   -29.185492   -29.185492   0.36413321 
 1918000    500.47596   -28.994811   -29.318269   -29.318269   0.32345797 
 1919000    615.83654   -28.794271   -29.192287   -29.192287    0.3980156 
 1920000     510.3427   -28.686093   -29.015928   -29.015928   0.32983486 
 1921000    461.61937   -28.801562   -29.099907   -29.099907   0.29834493 
 1922000    579.51283   -28.616188   -28.990728   -28.990728   0.37453956 
 1923000    512.25617   -28.882553   -29.213624   -29.213624   0.33107154 
 1924000    578.81841   -28.884294   -29.258385   -29.258385   0.37409075 
 1925000    505.97904   -28.905756   -29.232771   -29.232771   0.32701462 
 1926000     522.1438   -29.044414   -29.381876   -29.381876   0.33746192 
 1927000    561.82474   -28.880716   -29.243824   -29.243824   0.36310773 
 1928000     509.5151   -28.664587   -28.993887   -28.993887   0.32929998 
 1929000     502.5067    -28.77101   -29.095781   -29.095781   0.32477044 
 1930000     613.1182   -28.999664   -29.395923   -29.395923   0.39625874 
 1931000    506.82708   -28.962741   -29.290303   -29.290303   0.32756271 
 1932000    526.52049   -28.881903   -29.222193   -29.222193   0.34029057 
 1933000    525.13433    -28.92175   -29.261144   -29.261144    0.3393947 
 1934000    470.53453   -28.713492   -29.017599   -29.017599   0.30410681 
 1935000    474.61429   -28.819506    -29.12625    -29.12625   0.30674356 
 1936000    496.18976   -28.969099   -29.289787   -29.289787    0.3206878 
 1937000    502.69695   -29.151092   -29.475985   -29.475985   0.32489341 
 1938000    520.58686   -28.846538   -29.182993   -29.182993   0.33645567 
 1939000    478.18765   -28.773551   -29.082604   -29.082604   0.30905303 
 1940000    479.81733   -29.132975   -29.443082   -29.443082   0.31010629 
 1941000    504.26557   -29.120469   -29.446376   -29.446376   0.32590721 
 1942000    454.09302   -28.346294   -28.639774   -28.639774   0.29348065 
 1943000    478.25783   -28.946936   -29.256034   -29.256034   0.30909838 
 1944000    457.88929   -28.909875   -29.205809   -29.205809   0.29593418 
 1945000    435.37359   -29.099122   -29.380504   -29.380504   0.28138227 
 1946000    449.65342   -29.095282   -29.385893   -29.385893   0.29061133 
 1947000    471.14497   -29.007631   -29.312133   -29.312133   0.30450134 
 1948000    456.46826   -29.163904    -29.45892    -29.45892   0.29501577 
 1949000    442.17788   -29.074718   -29.360498   -29.360498   0.28577989 
 1950000    464.18728   -29.082512   -29.382517   -29.382517   0.30000458 
 1951000    421.98095   -29.077643    -29.35037    -29.35037    0.2727266 
 1952000     464.5549    -28.94996   -29.250202   -29.250202   0.30024217 
 1953000    448.06712   -29.092651   -29.382237   -29.382237    0.2895861 
 1954000    411.61746    -29.13732   -29.403348   -29.403348   0.26602866 
 1955000    424.44597   -29.146123   -29.420443   -29.420443   0.27431974 
 1956000    444.41451   -29.118141   -29.405366   -29.405366   0.28722542 
 1957000    472.02576   -29.167841   -29.472912   -29.472912   0.30507059 
 1958000     392.8787   -29.075518   -29.329436   -29.329436   0.25391779 
 1959000    432.78774   -28.880463   -29.160174   -29.160174   0.27971103 
 1960000    455.83543   -28.973029   -29.267636   -29.267636   0.29460677 
 1961000    425.76338   -28.590214   -28.865385   -28.865385   0.27517118 
 1962000    453.33057   -29.006802    -29.29979    -29.29979   0.29298788 
 1963000    373.41231   -29.040298   -29.281635   -29.281635   0.24133665 
 1964000    361.73637   -28.910317   -29.144108   -29.144108   0.23379048 
 1965000    396.28282   -28.915706   -29.171824   -29.171824   0.25611787 
 1966000    426.82761   -29.052526   -29.328384   -29.328384   0.27585899 
 1967000    420.26726   -28.948564   -29.220183   -29.220183   0.27161903 
 1968000    449.79226   -29.058749    -29.34945    -29.34945   0.29070106 
 1969000    397.32666   -29.003264   -29.260057   -29.260057   0.25679251 
 1970000    403.78643   -28.950657   -29.211624   -29.211624   0.26096746 
 1971000     415.9164   -29.104794   -29.373601   -29.373601   0.26880707 
 1972000    366.44676    -28.83943   -29.076264   -29.076264   0.23683481 
 1973000    371.14802   -29.063321   -29.303195   -29.303195   0.23987323 
 1974000    390.79805   -29.140691   -29.393264   -29.393264   0.25257307 
 1975000    365.44844   -29.100154   -29.336343   -29.336343   0.23618959 
 1976000      378.689   -29.213968   -29.458715   -29.458715   0.24474697 
 1977000    398.49965   -28.932008   -29.189558   -29.189558   0.25755061 
 1978000    356.95365   -28.983979   -29.214678   -29.214678    0.2306994 
 1979000    379.18899   -28.905113   -29.150183   -29.150183   0.24507012 
 1980000    340.39341   -29.033332   -29.253328   -29.253328   0.21999651 
